,0,1,2
607,8/4k3/1B6/1n2N3/2p5/Pp4P1/3P4/5K2 w - - 8 73,[],-1
608,8/4k3/8/1n2N3/2p5/Pp2B1P1/3P4/5K2 b - - 9 73,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
609,8/4k3/3n4/4N3/2p5/Pp2B1P1/3P4/5K2 w - - 10 74,[],-1
610,8/4k3/3n4/4N3/2p2B2/Pp4P1/3P4/5K2 b - - 11 74,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
611,8/8/3nk3/4N3/2p2B2/Pp4P1/3P4/5K2 w - - 12 75,[],-1
612,8/8/3nk2B/4N3/2p5/Pp4P1/3P4/5K2 b - - 13 75,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
613,8/1n6/4k2B/4N3/2p5/Pp4P1/3P4/5K2 w - - 14 76,[],-1
614,8/1n4B1/4k3/4N3/2p5/Pp4P1/3P4/5K2 b - - 15 76,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
615,8/1n4B1/8/4Nk2/2p5/Pp4P1/3P4/5K2 w - - 16 77,[],-1
616,8/1n4B1/6N1/5k2/2p5/Pp4P1/3P4/5K2 b - - 17 77,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
617,8/1n4B1/6N1/5k2/8/Ppp3P1/3P4/5K2 w - - 0 78,[],-1
618,8/1n4B1/8/4Nk2/8/Ppp3P1/3P4/5K2 b - - 1 78,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
619,8/1n4B1/8/4N3/4k3/Ppp3P1/3P4/5K2 w - - 2 79,[],-1
620,8/1n3NB1/8/8/4k3/Ppp3P1/3P4/5K2 b - - 3 79,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
621,8/1n3NB1/8/8/4k3/P1p3P1/1p1P4/5K2 w - - 0 80,[],-1
622,8/1n3NB1/8/8/4k3/P1P3P1/1p6/5K2 b - - 0 80,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
623,7B/1n3N2/8/8/8/P1P2kP1/8/1q3K2 w - - 0 82,"[0.17006802721088435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
624,rnbqkbnr/pppppppp/8/8/8/N7/PPPPPPPP/R1BQKBNR b KQkq - 1 1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
625,rnbqkbnr/1ppppppp/8/p7/8/N7/PPPPPPPP/R1BQKBNR w KQkq - 0 2,[],0
626,rnbqkbnr/1ppppppp/8/p7/8/N1P5/PP1PPPPP/R1BQKBNR b KQkq - 0 2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
627,rnbqkbnr/1pppppp1/7p/p7/8/N1P5/PP1PPPPP/R1BQKBNR w KQkq - 0 3,[],0
628,rnbqkbnr/1pppppp1/7p/p7/8/N1P5/PP1PPPPP/1RBQKBNR b Kkq - 1 3,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
629,rnbqkbnr/1pppp1p1/5p1p/p7/8/N1P5/PP1PPPPP/1RBQKBNR w Kkq - 0 4,[],0
630,rnbqkbn1/1pppp1pr/5pQp/p7/8/N1P5/PP1PPPPP/1RB1KBNR b Kq - 3 5,"[0.011494252873563218, 0.011494252873563218, 0.05747126436781609, 0.034482758620689655, 0.04597701149425287, 0.05747126436781609, 0.05747126436781609, 0.05747126436781609, 0.05747126436781609, 0.05747126436781609, 0.05747126436781609, 0.04597701149425287, 0.04597701149425287, 0.04597701149425287, 0.04597701149425287, 0.034482758620689655, 0.05747126436781609, 0.034482758620689655, 0.04597701149425287, 0.04597701149425287, 0.05747126436781609, 0.04597701149425287]",0
631,rnbqkbnr/1pppp1p1/5p1p/pN6/8/2P5/PP1PPPPP/1RBQKBNR b Kkq - 1 4,[],0
632,rnbqkbn1/1pppp1pr/5p1p/pN6/8/2P5/PP1PPPPP/1RBQKBNR w Kq - 2 5,"[0.03807615230460922, 0.04408817635270541, 0.02004008016032064, 0.03807615230460922, 0.04208416833667335, 0.04809619238476954, 0.04208416833667335, 0.03406813627254509, 0.04208416833667335, 0.04809619238476954, 0.026052104208416832, 0.04408817635270541, 0.03006012024048096, 0.03406813627254509, 0.03006012024048096, 0.03807615230460922, 0.03406813627254509, 0.03807615230460922, 0.04208416833667335, 0.04408817635270541, 0.04609218436873747, 0.04809619238476954, 0.03406813627254509, 0.03406813627254509, 0.050100200400801605, 0.03006012024048096]",0
633,rnbqkbn1/1pNpp1pr/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBNR b Kq - 0 5,"[0.036072144288577156, 0.0]",0
634,rnbq1bn1/1pNppkpr/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBNR w K - 1 6,"[0.04061895551257253, 0.03481624758220503, 0.030947775628626693, 0.0367504835589942, 0.030947775628626693, 0.0367504835589942, 0.04061895551257253, 0.0367504835589942, 0.030947775628626693, 0.03481624758220503, 0.0367504835589942, 0.03481624758220503, 0.0425531914893617, 0.04448742746615087, 0.04061895551257253, 0.05222437137330754, 0.03481624758220503, 0.04061895551257253, 0.027079303675048357, 0.04061895551257253, 0.03481624758220503, 0.04061895551257253, 0.03288201160541586, 0.03481624758220503, 0.03481624758220503, 0.0367504835589942, 0.0367504835589942]",0
635,rnbqNbn1/1p1ppkpr/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBNR b K - 2 6,"[0.026246719160104987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
636,rnb1qbn1/1p1ppkpr/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBNR w K - 0 7,"[0.05394990366088632, 0.055876685934489405, 0.046242774566473986, 0.046242774566473986, 0.05973025048169557, 0.04238921001926782, 0.046242774566473986, 0.055876685934489405, 0.05202312138728324, 0.046242774566473986, 0.04431599229287091, 0.055876685934489405, 0.038535645472061654, 0.05202312138728324, 0.05202312138728324, 0.03468208092485549, 0.04238921001926782, 0.05009633911368015, 0.04238921001926782, 0.036608863198458574, 0.046242774566473986]",0
637,rnb1qbn1/1p1ppkpr/5p1p/p7/8/2P4N/PP1PPPPP/1RBQKB1R b K - 1 7,"[0.05027932960893855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
638,rnbq1bn1/1p1ppkpr/5p1p/p7/8/2P4N/PP1PPPPP/1RBQKB1R w K - 2 8,"[0.049429657794676805, 0.058935361216730035, 0.045627376425855515, 0.039923954372623575, 0.051330798479087454, 0.051330798479087454, 0.04752851711026616, 0.043726235741444866, 0.039923954372623575, 0.04752851711026616, 0.049429657794676805, 0.045627376425855515, 0.039923954372623575, 0.051330798479087454, 0.045627376425855515, 0.04752851711026616, 0.039923954372623575, 0.039923954372623575, 0.043726235741444866, 0.06653992395437262, 0.055133079847908745]",0
639,rnbq1bn1/1p1ppkpr/5p1p/p5N1/8/2P5/PP1PPPPP/1RBQKB1R b K - 3 8,"[0.04780114722753346, 0.0, 0.0, 0.0]",0
640,rnbqkbn1/1p1pp1pr/5p1p/p5N1/8/2P5/PP1PPPPP/1RBQKB1R w K - 4 9,"[0.03244274809160305, 0.05152671755725191, 0.04198473282442748, 0.03435114503816794, 0.04198473282442748, 0.03816793893129771, 0.03816793893129771, 0.03816793893129771, 0.03625954198473282, 0.02862595419847328, 0.03625954198473282, 0.04580152671755725, 0.03816793893129771, 0.03816793893129771, 0.04580152671755725, 0.03816793893129771, 0.02862595419847328, 0.03435114503816794, 0.04580152671755725, 0.03435114503816794, 0.03435114503816794, 0.03816793893129771, 0.04198473282442748, 0.04198473282442748, 0.03816793893129771, 0.03816793893129771]",0
641,rnbqkbn1/1p1pp1pN/5p1p/p7/8/2P5/PP1PPPPP/1RBQKB1R b K - 0 9,"[0.025682182985553772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
642,rnbq1bn1/1p1ppkpN/5p1p/p7/8/2P5/PP1PPPPP/1RBQKB1R w K - 1 10,"[0.03495145631067961, 0.05825242718446602, 0.05242718446601942, 0.04466019417475728, 0.05436893203883495, 0.040776699029126215, 0.04466019417475728, 0.038834951456310676, 0.04466019417475728, 0.038834951456310676, 0.04466019417475728, 0.040776699029126215, 0.04271844660194175, 0.040776699029126215, 0.040776699029126215, 0.038834951456310676, 0.04854368932038835, 0.04854368932038835, 0.040776699029126215, 0.04854368932038835, 0.04854368932038835, 0.03495145631067961, 0.02912621359223301]",0
643,rnbq1Nn1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKB1R b K - 0 10,"[0.03148148148148148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
644,rnb2qn1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKB1R w K - 0 11,"[0.04844961240310078, 0.04844961240310078, 0.06395348837209303, 0.04844961240310078, 0.044573643410852716, 0.05813953488372093, 0.05426356589147287, 0.03488372093023256, 0.03875968992248062, 0.05813953488372093, 0.044573643410852716, 0.04844961240310078, 0.05232558139534884, 0.05813953488372093, 0.04844961240310078, 0.04844961240310078, 0.044573643410852716, 0.060077519379844964, 0.04844961240310078, 0.04844961240310078]",0
645,rnb2qn1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBR1 b - - 1 11,"[0.045714285714285714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
646,rnb1q1n1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBR1 w - - 2 12,"[0.055449330783938815, 0.06118546845124283, 0.04780114722753346, 0.03441682600382409, 0.04780114722753346, 0.05353728489483748, 0.05736137667304015, 0.05353728489483748, 0.05353728489483748, 0.03824091778202677, 0.05353728489483748, 0.05162523900573614, 0.04780114722753346, 0.05353728489483748, 0.04780114722753346, 0.04780114722753346, 0.03824091778202677, 0.055449330783938815, 0.04780114722753346, 0.05353728489483748]",0
647,rnb1q1n1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKB1R b - - 3 12,"[0.05353728489483748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
648,rnb2qn1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKB1R w - - 4 13,"[0.058823529411764705, 0.03795066413662239, 0.056925996204933584, 0.04174573055028463, 0.04174573055028463, 0.04554079696394687, 0.056925996204933584, 0.05313092979127135, 0.04364326375711575, 0.036053130929791274, 0.051233396584440226, 0.04743833017077799, 0.051233396584440226, 0.0683111954459203, 0.06641366223908918, 0.04174573055028463, 0.056925996204933584, 0.04174573055028463, 0.051233396584440226, 0.051233396584440226]",0
649,rnb2qn1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBR1 b - - 5 13,"[0.05758157389635317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
650,rnb1q1n1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBR1 w - - 6 14,"[0.054820415879017016, 0.054820415879017016, 0.05103969754253308, 0.054820415879017016, 0.054820415879017016, 0.045368620037807186, 0.045368620037807186, 0.05103969754253308, 0.04725897920604915, 0.04725897920604915, 0.03969754253308128, 0.05103969754253308, 0.04158790170132325, 0.054820415879017016, 0.05860113421550094, 0.05860113421550094, 0.03969754253308128, 0.054820415879017016, 0.052930056710775046, 0.04158790170132325]",0
651,rnb1q1n1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKB1R b - - 7 14,"[0.052830188679245285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
652,rnb2qn1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKB1R w - - 8 15,"[0.05313092979127135, 0.04933586337760911, 0.04554079696394687, 0.056925996204933584, 0.04364326375711575, 0.04933586337760911, 0.03984819734345351, 0.04933586337760911, 0.06072106261859583, 0.04174573055028463, 0.05502846299810247, 0.051233396584440226, 0.06072106261859583, 0.04933586337760911, 0.04364326375711575, 0.05313092979127135, 0.03795066413662239, 0.05313092979127135, 0.06072106261859583, 0.04554079696394687]",0
653,rnb2qn1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBR1 b - - 9 15,"[0.051233396584440226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
654,rnb1q1n1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBR1 w - - 10 16,"[0.051330798479087454, 0.06844106463878327, 0.06273764258555133, 0.06273764258555133, 0.043726235741444866, 0.043726235741444866, 0.030418250950570342, 0.04752851711026616, 0.055133079847908745, 0.058935361216730035, 0.055133079847908745, 0.039923954372623575, 0.03802281368821293, 0.04752851711026616, 0.04752851711026616, 0.039923954372623575, 0.043726235741444866, 0.06463878326996197, 0.055133079847908745, 0.043726235741444866]",0
655,rnb1q1n1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKB1R b - - 11 16,"[0.04961832061068702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
656,rnb2qn1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKB1R w - - 12 17,"[0.049523809523809526, 0.0380952380952381, 0.0419047619047619, 0.0380952380952381, 0.049523809523809526, 0.06476190476190476, 0.06285714285714286, 0.049523809523809526, 0.0380952380952381, 0.05714285714285714, 0.0419047619047619, 0.045714285714285714, 0.05904761904761905, 0.049523809523809526, 0.05523809523809524, 0.045714285714285714, 0.049523809523809526, 0.049523809523809526, 0.049523809523809526, 0.06476190476190476]",0
657,rnb2qn1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBR1 b - - 13 17,"[0.04789272030651341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
658,rnb2qn1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBR1 b - - 17 19,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
659,rnb2qn1/1p1ppkp1/5p1p/p7/8/2P5/PP1PPPPP/1RBQKBR1 b - - 17 19,"[0.15170670037926676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
660,rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
661,rnbqkbnr/ppp1pppp/3p4/8/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,[],-1
662,rnbqkbnr/ppp1pppp/3p4/8/1P6/6P1/P1PPPP1P/RNBQKBNR b KQkq - 0 2,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
663,rnbqkb1r/ppp1pppp/3p1n2/8/1P6/6P1/P1PPPP1P/RNBQKBNR w KQkq - 1 3,[],-1
664,rnbqkb1r/ppp1pppp/3p1n2/8/1P6/3P2P1/P1P1PP1P/RNBQKBNR b KQkq - 0 3,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
665,rnbqkb1r/ppp1ppp1/3p1n1p/8/1P6/3P2P1/P1P1PP1P/RNBQKBNR w KQkq - 0 4,[],-1
666,rnbqkb1r/ppp1ppp1/3p1n1p/6B1/1P6/3P2P1/P1P1PP1P/RN1QKBNR b KQkq - 1 4,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
667,rnbqkb1r/ppp1ppp1/3p3p/3n2B1/1P6/3P2P1/P1P1PP1P/RN1QKBNR w KQkq - 2 5,[],-1
668,rnbqkb1r/ppp1ppp1/3p3p/3n4/1P6/3P2P1/P1PBPP1P/RN1QKBNR b KQkq - 3 5,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
669,rnb1kb1r/pppqppp1/3p3p/3n4/1P6/3P2P1/P1PBPP1P/RN1QKBNR w KQkq - 4 6,[],-1
670,rnb1kb1r/pppqppp1/3p3p/3n4/1P6/3P2PN/P1PBPP1P/RN1QKB1R b KQkq - 5 6,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
671,rnb1kb1r/1ppqppp1/p2p3p/3n4/1P6/3P2PN/P1PBPP1P/RN1QKB1R w KQkq - 0 7,[],-1
672,rnb1kb1r/1ppqppp1/p2p3p/3n4/1PP5/3P2PN/P2BPP1P/RN1QKB1R b KQkq - 0 7,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
673,rnb1kb1r/1pp1ppp1/p2p3p/3n1q2/1PP5/3P2PN/P2BPP1P/RN1QKB1R w KQkq - 1 8,[],-1
674,rnb1kb1r/1pp1ppp1/p2p3p/3P1q2/1P6/3P2PN/P2BPP1P/RN1QKB1R b KQkq - 0 8,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
675,rnb1kb1r/1pp1ppp1/p2p3p/3P4/1P4q1/3P2PN/P2BPP1P/RN1QKB1R w KQkq - 1 9,[],-1
676,rnb1kb1r/1pp1ppp1/p2p3p/3P4/1P4q1/2BP2PN/P3PP1P/RN1QKB1R b KQkq - 2 9,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
677,rnb1kb1r/2p1ppp1/pp1p3p/3P4/1P4q1/2BP2PN/P3PP1P/RN1QKB1R w KQkq - 0 10,[],-1
678,rnb1kb1r/2p1ppp1/pp1p3p/3P4/1P4q1/2BP2PN/P2NPP1P/R2QKB1R b KQkq - 1 10,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
679,rnb1kb1r/2p1pp2/pp1p3p/3P2p1/1P4q1/2BP2PN/P2NPP1P/R2QKB1R w KQkq - 0 11,[],-1
680,rnb1kb1B/2p1pp2/pp1p3p/3P2p1/1P4q1/3P2PN/P2NPP1P/R2QKB1R b KQq - 0 11,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
681,rnb1kb1B/2p1p3/pp1p3p/3P1pp1/1P4q1/3P2PN/P2NPP1P/R2QKB1R w KQq - 0 12,[],-1
682,rnb1kb2/2p1p3/pp1p3p/3P1pp1/1P4q1/3P2PN/PB1NPP1P/R2QKB1R b KQq - 1 12,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
683,rnb1kb2/2p1p3/pp1p3p/3P1pp1/1P3q2/3P2PN/PB1NPP1P/R2QKB1R w KQq - 2 13,[],-1
684,rnb1kb2/2p1p3/pp1p3p/3P1pp1/1P3q2/3P2PN/PB1NPP1P/R2QKBR1 b Qq - 3 13,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
685,rnb1kb2/2p1p3/pp1p3p/3P1pp1/1P6/3P2PN/PB1qPP1P/R2QKBR1 w Qq - 0 14,[],-1
686,rnb1kb2/2p1p3/pp1p3p/3P1pp1/1P6/3P2PN/PB1QPP1P/R3KBR1 b Qq - 0 14,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
687,rnb1kb2/2p1p3/pp1p4/3P1ppp/1P6/3P2PN/PB1QPP1P/R3KBR1 w Qq - 0 15,[],-1
688,rnb1kb2/2p1p3/pp1p4/3P1ppp/1P6/3P2PN/PB1QPPRP/R3KB2 b Qq - 1 15,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
689,rnb1kb2/2p1p3/p2p4/1p1P1ppp/1P6/3P2PN/PB1QPPRP/R3KB2 w Qq - 0 16,[],-1
690,rnb1kb2/2p1p3/p2p4/1p1P1ppp/1P6/3PP1PN/PB1Q1PRP/R3KB2 b Qq - 0 16,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
691,rnb2b2/2pkp3/p2p4/1p1P1ppp/1P6/3PP1PN/PB1Q1PRP/R3KB2 w Q - 1 17,[],-1
692,rnb2b2/2pkp3/p2p4/1p1P1ppp/1P6/3PP1PN/PB2QPRP/R3KB2 b Q - 2 17,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
693,rnb2b2/2pkp3/p2p4/1p1P1p1p/1P4p1/3PP1PN/PB2QPRP/R3KB2 w Q - 0 18,[],-1
694,rnb2b2/2pkp3/p2p4/1p1P1p1p/1P4p1/3PP1P1/PB2QPRP/R3KBN1 b Q - 1 18,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
695,r1b2b2/2pkp3/p1np4/1p1P1p1p/1P4p1/3PP1P1/PB2QPRP/R3KBN1 w Q - 2 19,[],-1
696,r1b2b2/2pkp3/p1np4/1p1P1p1p/1P4p1/3PP1P1/PB3PRP/R2QKBN1 b Q - 3 19,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
697,r1bn1b2/2pkp3/p2p4/1p1P1p1p/1P4p1/3PP1P1/PB3PRP/R2QKBN1 w Q - 4 20,[],-1
698,r1bn1b2/2pkp3/p2p4/1p1P1p1p/1P4p1/3PPPP1/PB4RP/R2QKBN1 b Q - 0 20,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1
699,r1bn1b2/3kp3/p2p4/1ppP1p1p/1P4p1/3PPPP1/PB4RP/R2QKBN1 w Q c6 0 21,[],-1
